bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
103E_1030_R2,103,outbound,Fort,1,2025-10-30 16:38:00,2025-10-30 16:39:09,16,3,29,69,587,1
103I_1031_R1,103,inbound,Punchi Borella,0,2025-10-31 18:10:53,2025-10-31 18:11:44,17,3,53,51,434,1
103A_1028_R1,103,inbound,Maradana,1,2025-10-28 20:13:54,2025-10-28 20:15:10,15,7,50,76,474,0
171G_1031_R2,171,outbound,Battaramulla,0,2025-10-31 10:27:46,2025-10-31 10:28:34,8,5,42,48,435,0
171F_1027_R2,171,outbound,Battaramulla,0,2025-10-27 18:38:13,2025-10-27 18:39:18,9,7,98,65,680,1
144C_1031_R2,144,inbound,Punchi Borella,1,2025-10-31 17:54:53,2025-10-31 17:55:53,8,10,42,60,360,1
103I_1030_R2,103,inbound,Pettah,0,2025-10-30 10:10:36,2025-10-30 10:11:25,6,5,47,49,539,0
144F_1027_R1,144,inbound,Borella,0,2025-10-27 09:03:04,2025-10-27 09:03:52,10,4,34,48,467,0
144C_1028_R1,144,inbound,Rajagiriya,1,2025-10-28 12:12:00,2025-10-28 12:12:57,9,6,19,57,463,0
103H_1031_R1,103,outbound,Borella,0,2025-10-31 10:44:11,2025-10-31 10:45:16,10,7,61,65,375,0
171F_1026_R1,171,outbound,Punchi Borella,0,2025-10-26 19:41:51,2025-10-26 19:42:44,10,5,50,53,720,0
144F_1030_R2,144,inbound,Maradana,0,2025-10-30 07:51:18,2025-10-30 07:52:23,10,12,62,65,532,1
103F_1027_R2,103,outbound,Punchi Borella,1,2025-10-27 08:16:12,2025-10-27 08:17:09,14,2,85,57,575,1
171E_1027_R1,171,outbound,Rajagiriya,0,2025-10-27 18:40:57,2025-10-27 18:41:58,15,4,73,61,416,1
103G_1031_R2,103,inbound,Maradana,1,2025-10-31 21:04:37,2025-10-31 21:06:03,18,9,47,86,434,0
171D_1029_R2,171,outbound,Battaramulla,0,2025-10-29 19:54:01,2025-10-29 19:55:03,8,10,33,62,530,0
103G_1031_R1,103,outbound,Pettah,0,2025-10-31 07:31:23,2025-10-31 07:32:11,14,3,35,48,542,1
103H_1029_R1,103,inbound,Maradana,1,2025-10-29 08:09:44,2025-10-29 08:11:16,25,7,62,92,550,1
103F_1031_R2,103,inbound,Fort,1,2025-10-31 19:28:38,2025-10-31 19:29:24,10,3,52,46,566,0
171A_1028_R1,171,inbound,Battaramulla,0,2025-10-28 07:03:38,2025-10-28 07:05:02,23,2,48,84,279,1
171J_1029_R1,171,outbound,Welikada,0,2025-10-29 17:21:21,2025-10-29 17:21:58,3,8,68,37,493,1
103D_1027_R1,103,inbound,Borella,0,2025-10-27 17:37:28,2025-10-27 17:37:54,5,3,34,26,470,1
171G_1031_R1,171,outbound,Cotta Road,0,2025-10-31 12:33:03,2025-10-31 12:34:08,7,8,54,65,537,0
171D_1031_R2,171,outbound,Technical Junction,0,2025-10-31 11:07:32,2025-10-31 11:08:09,6,4,36,37,363,0
171H_1026_R1,171,inbound,Borella,1,2025-10-26 11:00:39,2025-10-26 11:01:48,15,8,57,69,588,0
103D_1028_R2,103,inbound,Fort,1,2025-10-28 20:16:52,2025-10-28 20:17:36,9,7,49,44,577,0
144D_1027_R1,144,inbound,Fort,1,2025-10-27 08:45:28,2025-10-27 08:46:24,9,7,78,56,521,1
144D_1027_R1,144,outbound,Fort,1,2025-10-27 17:26:00,2025-10-27 17:27:05,14,8,29,65,563,1
171I_1026_R1,171,outbound,Koswatta,1,2025-10-26 10:09:44,2025-10-26 10:10:25,7,3,77,41,476,0
171F_1030_R1,171,inbound,Technical Junction,0,2025-10-30 06:42:48,2025-10-30 06:43:35,3,8,51,47,499,0
144F_1031_R2,144,outbound,Borella,1,2025-10-31 18:07:07,2025-10-31 18:08:31,13,13,70,84,356,1
144B_1031_R2,144,inbound,Punchi Borella,1,2025-10-31 07:37:49,2025-10-31 07:39:15,20,9,40,86,460,1
144F_1031_R1,144,inbound,Cotta Road,0,2025-10-31 08:03:07,2025-10-31 08:04:05,19,1,30,58,549,1
144I_1030_R1,144,outbound,Borella,1,2025-10-30 07:54:27,2025-10-30 07:55:27,14,4,95,60,612,1
144J_1026_R1,144,outbound,Borella,1,2025-10-26 14:18:12,2025-10-26 14:19:06,12,2,38,54,349,0
103J_1026_R2,103,outbound,Borella,0,2025-10-26 10:37:42,2025-10-26 10:38:26,5,9,38,44,443,0
171F_1027_R1,171,inbound,Borella,1,2025-10-27 10:13:21,2025-10-27 10:14:21,12,6,70,60,265,0
171B_1026_R2,171,inbound,Koswatta,1,2025-10-26 16:27:00,2025-10-26 16:27:53,13,4,29,53,467,1
171G_1031_R1,171,inbound,Punchi Borella,0,2025-10-31 16:31:42,2025-10-31 16:32:55,7,11,81,73,650,1
144F_1028_R2,144,outbound,Fort,1,2025-10-28 08:26:00,2025-10-28 08:27:15,19,5,33,75,549,1
103G_1027_R2,103,outbound,Fort,1,2025-10-27 19:53:00,2025-10-27 19:53:44,5,5,15,44,529,0
144C_1026_R2,144,inbound,Rajagiriya,1,2025-10-26 09:55:00,2025-10-26 09:55:58,14,5,27,58,591,0
171A_1027_R1,171,outbound,Maradana,0,2025-10-27 20:43:50,2025-10-27 20:44:39,7,4,31,49,502,0
103H_1026_R2,103,outbound,Pettah,0,2025-10-26 08:04:23,2025-10-26 08:05:30,18,3,33,67,478,1
144E_1028_R1,144,inbound,Punchi Borella,1,2025-10-28 16:46:23,2025-10-28 16:47:38,19,5,50,75,568,1
171G_1025_R1,171,inbound,Maradana,0,2025-10-25 18:24:39,2025-10-25 18:25:40,10,11,112,61,292,1
103H_1025_R1,103,inbound,Maradana,1,2025-10-25 09:27:20,2025-10-25 09:28:36,12,9,51,76,524,0
144D_1029_R1,144,outbound,Fort,1,2025-10-29 07:57:00,2025-10-29 07:57:45,9,5,37,45,457,1
171E_1027_R1,171,outbound,Welikada,0,2025-10-27 18:46:15,2025-10-27 18:47:12,5,9,69,57,416,1
103B_1031_R1,103,inbound,Pettah,0,2025-10-31 07:34:11,2025-10-31 07:35:06,11,5,64,55,587,1
103G_1029_R1,103,inbound,Narahenpita,1,2025-10-29 08:19:00,2025-10-29 08:19:31,2,3,16,31,221,1
103D_1029_R1,103,inbound,Punchi Borella,0,2025-10-29 13:12:06,2025-10-29 13:13:11,13,4,43,65,497,0
171B_1031_R1,171,outbound,Punchi Borella,0,2025-10-31 21:07:58,2025-10-31 21:09:01,17,4,74,63,503,0
103J_1025_R1,103,outbound,Punchi Borella,1,2025-10-25 18:57:26,2025-10-25 18:58:27,15,4,69,61,429,1
171D_1029_R1,171,inbound,Pettah,0,2025-10-29 17:22:10,2025-10-29 17:22:56,7,4,61,46,462,1
144E_1028_R2,144,outbound,Rajagiriya,1,2025-10-28 07:39:07,2025-10-28 07:39:55,2,7,42,48,376,1
171G_1031_R2,171,outbound,Maradana,0,2025-10-31 09:58:49,2025-10-31 09:59:43,7,6,45,54,435,0
171C_1027_R1,171,outbound,Maradana,0,2025-10-27 16:55:51,2025-10-27 16:56:47,13,4,68,56,451,1
171J_1027_R1,171,inbound,Borella,1,2025-10-27 17:55:45,2025-10-27 17:56:41,15,3,100,56,388,1
144A_1026_R1,144,inbound,Borella,0,2025-10-26 18:47:44,2025-10-26 18:48:21,5,3,52,37,654,1
103F_1025_R1,103,outbound,Narahenpita,1,2025-10-25 11:15:43,2025-10-25 11:16:23,7,2,36,40,180,0
103D_1030_R2,103,inbound,Punchi Borella,0,2025-10-30 19:00:30,2025-10-30 19:01:11,7,6,43,41,487,0
144I_1027_R1,144,inbound,Borella,0,2025-10-27 16:14:10,2025-10-27 16:15:20,18,3,45,70,369,1
103J_1025_R2,103,outbound,Narahenpita,1,2025-10-25 21:05:35,2025-10-25 21:06:25,6,4,33,50,414,0
171I_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 07:53:56,2025-10-31 07:54:28,5,2,47,32,297,1
171J_1031_R1,171,inbound,Battaramulla,0,2025-10-31 17:44:58,2025-10-31 17:46:13,18,5,25,75,528,1
171G_1030_R2,171,outbound,Punchi Borella,0,2025-10-30 13:17:11,2025-10-30 13:17:58,9,5,57,47,525,0
103D_1025_R1,103,inbound,Narahenpita,1,2025-10-25 06:13:00,2025-10-25 06:13:42,8,3,17,42,561,0
103E_1028_R2,103,inbound,Narahenpita,1,2025-10-28 07:56:00,2025-10-28 07:56:46,6,6,19,46,464,1
171E_1031_R2,171,inbound,Technical Junction,0,2025-10-31 14:55:45,2025-10-31 14:56:46,7,9,65,61,586,0
171H_1031_R1,171,outbound,Cotta Road,0,2025-10-31 11:12:16,2025-10-31 11:13:07,7,8,40,51,224,0
171A_1026_R1,171,outbound,Fort,1,2025-10-26 07:31:00,2025-10-26 07:31:54,13,4,21,54,508,1
103I_1028_R1,103,outbound,Maradana,0,2025-10-28 12:27:58,2025-10-28 12:28:48,11,1,63,50,575,0
171I_1030_R1,171,inbound,Battaramulla,0,2025-10-30 16:27:19,2025-10-30 16:28:22,14,5,44,63,361,1
103C_1028_R1,103,outbound,Fort,1,2025-10-28 19:44:00,2025-10-28 19:45:10,18,3,38,70,563,0
144I_1031_R2,144,inbound,Fort,1,2025-10-31 09:20:47,2025-10-31 09:21:17,5,6,32,30,400,0
144C_1027_R1,144,inbound,Cotta Road,0,2025-10-27 18:19:13,2025-10-27 18:20:18,16,2,36,65,769,1
171F_1030_R1,171,inbound,Punchi Borella,0,2025-10-30 06:34:43,2025-10-30 06:35:42,8,9,62,59,499,0
171G_1031_R2,171,outbound,Technical Junction,0,2025-10-31 09:52:57,2025-10-31 09:53:50,9,5,44,53,435,0
144J_1030_R1,144,inbound,Rajagiriya,1,2025-10-30 10:10:00,2025-10-30 10:10:39,4,1,25,39,362,0
144H_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 12:33:55,2025-10-27 12:34:18,4,2,32,23,490,0
103J_1030_R1,103,outbound,Fort,1,2025-10-30 16:05:00,2025-10-30 16:06:00,16,3,32,60,314,1
144C_1030_R2,144,inbound,Rajagiriya,1,2025-10-30 19:08:00,2025-10-30 19:08:55,10,4,24,55,532,0
103A_1029_R1,103,inbound,Narahenpita,1,2025-10-29 16:35:00,2025-10-29 16:36:12,12,6,23,72,539,1
144D_1028_R2,144,outbound,Maradana,0,2025-10-28 08:29:38,2025-10-28 08:31:06,24,4,55,88,480,1
103A_1029_R1,103,inbound,Maradana,1,2025-10-29 16:48:31,2025-10-29 16:49:38,13,4,51,67,539,1
171G_1029_R1,171,inbound,Battaramulla,0,2025-10-29 08:28:08,2025-10-29 08:29:15,14,3,44,67,466,1
144H_1026_R1,144,inbound,Punchi Borella,1,2025-10-26 19:00:45,2025-10-26 19:01:39,10,7,41,54,459,0
171G_1026_R1,171,inbound,Maradana,0,2025-10-26 08:25:40,2025-10-26 08:26:53,4,16,101,73,486,1
144J_1031_R1,144,outbound,Punchi Borella,0,2025-10-31 17:06:13,2025-10-31 17:07:30,18,4,28,77,562,1
171C_1028_R1,171,inbound,Welikada,0,2025-10-28 08:14:34,2025-10-28 08:15:06,7,3,22,32,402,1
171D_1025_R1,171,outbound,Maradana,0,2025-10-25 08:46:19,2025-10-25 08:47:16,13,3,69,57,536,1
103C_1026_R1,103,outbound,Borella,0,2025-10-26 08:30:35,2025-10-26 08:31:47,6,12,44,72,331,1
144D_1028_R1,144,outbound,Punchi Borella,0,2025-10-28 17:38:52,2025-10-28 17:39:58,15,6,54,66,496,1
103I_1025_R1,103,inbound,Punchi Borella,0,2025-10-25 19:27:21,2025-10-25 19:28:19,12,4,44,58,701,0
171I_1030_R1,171,outbound,Technical Junction,0,2025-10-30 08:54:05,2025-10-30 08:55:01,12,4,36,56,284,1
144H_1027_R2,144,inbound,Borella,0,2025-10-27 10:02:06,2025-10-27 10:02:49,9,5,43,43,501,0
103E_1028_R1,103,outbound,Narahenpita,1,2025-10-28 11:00:35,2025-10-28 11:01:12,4,7,28,37,671,0
171C_1029_R2,171,inbound,Rajagiriya,0,2025-10-29 10:04:23,2025-10-29 10:04:57,4,3,49,34,424,0
144E_1027_R1,144,outbound,Cotta Road,0,2025-10-27 16:41:50,2025-10-27 16:42:25,4,7,81,35,546,1
144B_1026_R2,144,outbound,Rajagiriya,1,2025-10-26 08:52:32,2025-10-26 08:53:27,4,10,52,55,413,1
144A_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 18:40:43,2025-10-27 18:41:40,12,6,37,57,545,1
103C_1028_R1,103,outbound,Punchi Borella,1,2025-10-28 19:55:43,2025-10-28 19:56:42,13,4,54,59,563,0
144G_1030_R2,144,inbound,Maradana,0,2025-10-30 07:03:39,2025-10-30 07:04:50,17,6,32,71,453,1
144E_1025_R1,144,inbound,Borella,0,2025-10-25 20:24:49,2025-10-25 20:25:48,14,3,41,59,528,0
103J_1029_R1,103,inbound,Punchi Borella,0,2025-10-29 08:02:51,2025-10-29 08:04:15,22,2,42,84,363,1
171J_1025_R2,171,outbound,Fort,1,2025-10-25 07:58:00,2025-10-25 07:58:57,13,1,57,57,410,1
103D_1025_R1,103,inbound,Borella,0,2025-10-25 06:17:57,2025-10-25 06:18:51,13,4,26,54,561,0
103B_1029_R1,103,outbound,Maradana,0,2025-10-29 16:54:48,2025-10-29 16:56:14,26,3,55,86,371,1
171D_1030_R1,171,inbound,Welikada,0,2025-10-30 10:12:10,2025-10-30 10:13:04,13,3,72,54,611,0
144C_1027_R2,144,inbound,Fort,1,2025-10-27 08:17:21,2025-10-27 08:18:18,9,6,79,57,424,1
103J_1031_R1,103,outbound,Borella,0,2025-10-31 18:05:33,2025-10-31 18:06:53,10,11,58,80,430,1
171E_1026_R1,171,inbound,Borella,1,2025-10-26 07:13:04,2025-10-26 07:14:03,14,4,68,59,430,1
103H_1028_R1,103,inbound,Narahenpita,1,2025-10-28 08:08:00,2025-10-28 08:09:11,18,4,34,71,490,1
171I_1031_R1,171,inbound,Battaramulla,0,2025-10-31 07:46:08,2025-10-31 07:46:50,8,2,48,42,297,1
103D_1028_R1,103,inbound,Borella,0,2025-10-28 07:38:51,2025-10-28 07:40:19,20,6,67,88,429,1
144D_1029_R1,144,inbound,Cotta Road,0,2025-10-29 17:37:34,2025-10-29 17:38:27,12,5,56,53,518,1
171G_1028_R2,171,outbound,Maradana,0,2025-10-28 08:03:06,2025-10-28 08:03:58,10,3,71,52,378,1
171F_1025_R1,171,outbound,Battaramulla,0,2025-10-25 18:55:46,2025-10-25 18:56:57,11,9,62,71,569,1
171D_1029_R1,171,outbound,Koswatta,1,2025-10-29 07:49:56,2025-10-29 07:51:17,12,9,93,81,722,1
103D_1031_R2,103,inbound,Fort,1,2025-10-31 07:59:03,2025-10-31 07:59:41,10,2,91,38,404,1
144C_1031_R2,144,outbound,Borella,1,2025-10-31 08:49:31,2025-10-31 08:50:36,13,8,79,65,535,1
171E_1027_R1,171,inbound,Punchi Borella,0,2025-10-27 07:40:39,2025-10-27 07:41:50,13,7,58,71,532,1
171G_1030_R1,171,inbound,Welikada,0,2025-10-30 17:34:13,2025-10-30 17:35:22,14,5,50,69,525,1
144G_1031_R1,144,inbound,Borella,0,2025-10-31 06:22:48,2025-10-31 06:23:52,14,3,27,64,523,0
144E_1030_R1,144,outbound,Cotta Road,0,2025-10-30 10:35:11,2025-10-30 10:35:53,4,7,54,42,626,0
171G_1026_R2,171,inbound,Borella,1,2025-10-26 15:02:30,2025-10-26 15:03:21,6,10,58,51,503,0
171I_1029_R1,171,inbound,Rajagiriya,0,2025-10-29 18:08:19,2025-10-29 18:09:36,16,5,108,77,490,1
144G_1030_R1,144,inbound,Rajagiriya,1,2025-10-30 08:39:00,2025-10-30 08:39:48,7,6,7,48,471,1
144G_1031_R1,144,outbound,Maradana,0,2025-10-31 10:34:44,2025-10-31 10:35:26,10,3,30,42,379,0
144E_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 16:28:35,2025-10-27 16:29:37,19,2,79,62,546,1
171H_1026_R1,171,outbound,Pettah,0,2025-10-26 08:53:28,2025-10-26 08:54:17,11,4,34,49,514,1
103I_1025_R2,103,inbound,Maradana,1,2025-10-25 16:16:15,2025-10-25 16:18:08,28,8,83,113,498,1
171F_1027_R2,171,outbound,Rajagiriya,0,2025-10-27 18:27:50,2025-10-27 18:29:10,14,8,92,80,680,1
144F_1031_R2,144,outbound,Punchi Borella,0,2025-10-31 18:01:00,2025-10-31 18:02:26,22,4,70,86,356,1
144A_1025_R2,144,outbound,Maradana,0,2025-10-25 13:01:53,2025-10-25 13:02:19,7,2,46,26,629,0
103A_1026_R1,103,inbound,Pettah,0,2025-10-26 06:47:18,2025-10-26 06:48:27,10,7,56,69,663,0
103G_1026_R1,103,inbound,Narahenpita,1,2025-10-26 10:39:00,2025-10-26 10:39:45,11,2,41,45,538,0
103F_1026_R1,103,inbound,Borella,0,2025-10-26 18:17:48,2025-10-26 18:18:46,14,2,46,58,245,1
144H_1029_R1,144,inbound,Cotta Road,0,2025-10-29 07:31:12,2025-10-29 07:32:23,15,6,35,71,487,1
144J_1025_R2,144,outbound,Maradana,0,2025-10-25 07:23:54,2025-10-25 07:24:47,8,7,19,53,437,1
144C_1031_R2,144,inbound,Rajagiriya,1,2025-10-31 17:41:00,2025-10-31 17:41:50,10,5,27,50,360,1
171J_1031_R2,171,outbound,Pettah,0,2025-10-31 16:32:30,2025-10-31 16:33:36,14,4,32,66,270,1
103H_1029_R2,103,inbound,Pettah,0,2025-10-29 12:52:19,2025-10-29 12:53:13,7,7,10,54,353,0
144H_1030_R1,144,outbound,Cotta Road,0,2025-10-30 18:16:25,2025-10-30 18:17:31,13,6,69,66,621,1
103D_1028_R1,103,outbound,Maradana,0,2025-10-28 21:01:39,2025-10-28 21:02:49,16,3,49,70,428,0
144D_1028_R1,144,inbound,Cotta Road,0,2025-10-28 10:38:18,2025-10-28 10:39:21,12,4,29,63,571,0
171F_1026_R1,171,outbound,Welikada,0,2025-10-26 20:03:06,2025-10-26 20:03:50,5,7,67,44,720,0
103B_1025_R1,103,outbound,Maradana,0,2025-10-25 07:32:05,2025-10-25 07:33:12,15,6,64,67,559,1
144I_1030_R1,144,inbound,Punchi Borella,1,2025-10-30 10:29:27,2025-10-30 10:30:22,9,8,47,55,647,0
171I_1029_R1,171,outbound,Cotta Road,0,2025-10-29 21:09:12,2025-10-29 21:09:48,6,4,74,36,530,0
171H_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 10:44:47,2025-10-31 10:45:49,13,3,69,62,620,0
103I_1030_R1,103,inbound,Pettah,0,2025-10-30 17:32:21,2025-10-30 17:33:15,8,8,61,54,657,1
103C_1025_R2,103,outbound,Narahenpita,1,2025-10-25 17:48:32,2025-10-25 17:49:20,8,7,73,48,399,1
103G_1028_R2,103,inbound,Fort,1,2025-10-28 09:41:19,2025-10-28 09:42:08,10,6,78,49,423,0
171J_1028_R2,171,outbound,Koswatta,1,2025-10-28 18:11:45,2025-10-28 18:12:49,12,6,94,64,583,1
144I_1025_R1,144,inbound,Rajagiriya,1,2025-10-25 07:15:00,2025-10-25 07:16:10,16,2,44,70,441,1
144D_1027_R1,144,inbound,Rajagiriya,1,2025-10-27 08:16:00,2025-10-27 08:17:22,18,8,39,82,521,1
144C_1026_R2,144,inbound,Borella,0,2025-10-26 10:06:38,2025-10-26 10:07:23,9,4,38,45,591,0
103D_1031_R2,103,outbound,Pettah,0,2025-10-31 17:36:00,2025-10-31 17:37:22,19,4,57,82,658,1
144I_1029_R1,144,inbound,Borella,0,2025-10-29 17:00:40,2025-10-29 17:02:18,25,4,72,98,630,1
171H_1029_R1,171,inbound,Maradana,0,2025-10-29 19:19:53,2025-10-29 19:20:46,8,9,64,53,331,0
144A_1025_R1,144,outbound,Cotta Road,0,2025-10-25 18:17:04,2025-10-25 18:18:26,13,11,67,82,515,1
171E_1029_R2,171,inbound,Pettah,0,2025-10-29 11:03:07,2025-10-29 11:03:37,3,3,49,30,443,0
144G_1026_R1,144,outbound,Maradana,0,2025-10-26 09:55:14,2025-10-26 09:56:00,9,3,37,46,590,0
144J_1027_R2,144,inbound,Maradana,0,2025-10-27 16:24:35,2025-10-27 16:25:28,11,7,47,53,555,1
171B_1028_R2,171,inbound,Pettah,0,2025-10-28 10:52:35,2025-10-28 10:53:19,7,6,61,44,700,0
171E_1028_R1,171,outbound,Pettah,0,2025-10-28 09:32:08,2025-10-28 09:32:57,12,3,20,49,456,0
103B_1025_R2,103,inbound,Punchi Borella,0,2025-10-25 07:57:55,2025-10-25 07:58:57,20,1,39,62,593,1
144E_1028_R1,144,inbound,Rajagiriya,1,2025-10-28 16:33:00,2025-10-28 16:34:06,13,5,26,66,568,1
103D_1030_R1,103,inbound,Narahenpita,1,2025-10-30 16:39:00,2025-10-30 16:40:13,12,8,31,73,399,1
144F_1026_R2,144,inbound,Rajagiriya,1,2025-10-26 07:51:00,2025-10-26 07:51:41,8,4,16,41,598,1
103C_1030_R2,103,inbound,Pettah,0,2025-10-30 20:49:22,2025-10-30 20:50:35,11,8,48,73,580,0
171E_1025_R2,171,inbound,Fort,1,2025-10-25 06:49:51,2025-10-25 06:50:40,7,4,44,49,508,0
144D_1025_R1,144,outbound,Maradana,0,2025-10-25 14:33:20,2025-10-25 14:34:14,11,5,40,54,507,0
171G_1030_R1,171,outbound,Technical Junction,0,2025-10-30 17:46:56,2025-10-30 17:47:46,11,2,67,50,496,1
103E_1029_R1,103,inbound,Borella,0,2025-10-29 07:50:25,2025-10-29 07:51:19,11,3,38,54,591,1
144F_1027_R1,144,outbound,Rajagiriya,1,2025-10-27 08:40:52,2025-10-27 08:41:35,8,5,42,43,322,1
144B_1031_R1,144,outbound,Rajagiriya,1,2025-10-31 09:23:38,2025-10-31 09:24:35,11,4,59,57,455,0
144G_1026_R1,144,outbound,Cotta Road,0,2025-10-26 10:09:33,2025-10-26 10:10:22,7,7,46,49,590,0
171J_1027_R2,171,outbound,Rajagiriya,0,2025-10-27 16:58:38,2025-10-27 17:00:18,19,16,86,100,337,1
144I_1028_R1,144,outbound,Rajagiriya,1,2025-10-28 06:41:33,2025-10-28 06:42:17,4,9,19,44,488,0
171B_1026_R1,171,inbound,Fort,1,2025-10-26 17:15:18,2025-10-26 17:16:27,13,7,123,69,359,1
103G_1025_R1,103,outbound,Punchi Borella,1,2025-10-25 18:15:35,2025-10-25 18:16:16,0,12,28,41,233,1
144C_1028_R1,144,outbound,Cotta Road,0,2025-10-28 20:09:59,2025-10-28 20:10:47,6,9,55,48,500,0
103F_1026_R1,103,inbound,Pettah,0,2025-10-26 18:34:50,2025-10-26 18:36:13,17,7,88,83,245,1
144J_1031_R1,144,outbound,Rajagiriya,1,2025-10-31 17:20:44,2025-10-31 17:21:38,8,5,35,54,562,1
103I_1030_R1,103,inbound,Punchi Borella,0,2025-10-30 17:22:24,2025-10-30 17:23:08,8,4,40,44,657,1
144G_1028_R1,144,outbound,Fort,1,2025-10-28 08:40:00,2025-10-28 08:40:49,11,5,22,49,596,1
144G_1025_R2,144,inbound,Rajagiriya,1,2025-10-25 07:00:00,2025-10-25 07:00:43,11,3,33,43,549,1
103C_1031_R1,103,inbound,Pettah,0,2025-10-31 07:54:58,2025-10-31 07:55:42,8,4,66,44,471,1
171D_1030_R1,171,outbound,Pettah,0,2025-10-30 18:53:48,2025-10-30 18:54:27,9,3,34,39,343,1
103F_1027_R1,103,outbound,Punchi Borella,1,2025-10-27 15:07:32,2025-10-27 15:08:25,7,10,25,53,290,0
103G_1027_R1,103,inbound,Maradana,1,2025-10-27 12:31:18,2025-10-27 12:32:27,12,6,45,69,330,0
144C_1027_R1,144,inbound,Punchi Borella,1,2025-10-27 18:30:54,2025-10-27 18:32:14,18,4,63,80,769,1
171A_1028_R2,171,inbound,Punchi Borella,0,2025-10-28 16:33:12,2025-10-28 16:34:02,6,6,59,50,371,1
171C_1027_R2,171,inbound,Welikada,0,2025-10-27 20:38:54,2025-10-27 20:39:46,10,6,21,52,296,0
171J_1026_R1,171,outbound,Maradana,0,2025-10-26 10:18:15,2025-10-26 10:19:15,12,4,44,60,447,0
103H_1028_R1,103,inbound,Pettah,0,2025-10-28 08:29:12,2025-10-28 08:30:12,10,6,78,60,490,1
171C_1026_R1,171,inbound,Borella,1,2025-10-26 06:43:51,2025-10-26 06:44:58,10,6,81,67,504,0
171G_1031_R2,171,outbound,Fort,1,2025-10-31 09:45:00,2025-10-31 09:45:40,7,3,34,40,435,0
171B_1030_R1,171,outbound,Punchi Borella,0,2025-10-30 06:52:54,2025-10-30 06:53:44,7,3,71,50,223,0
144G_1026_R2,144,inbound,Maradana,0,2025-10-26 17:06:22,2025-10-26 17:06:58,4,4,53,36,541,1
171G_1027_R2,171,inbound,Rajagiriya,0,2025-10-27 08:18:06,2025-10-27 08:19:00,14,2,55,54,450,1
103G_1030_R1,103,inbound,Borella,0,2025-10-30 08:01:42,2025-10-30 08:02:30,15,1,28,48,632,1
144J_1028_R1,144,outbound,Fort,1,2025-10-28 17:56:00,2025-10-28 17:56:36,9,3,16,36,486,1
171J_1026_R1,171,inbound,Borella,1,2025-10-26 09:19:45,2025-10-26 09:21:10,12,13,72,85,456,0
144B_1027_R1,144,outbound,Cotta Road,0,2025-10-27 19:16:31,2025-10-27 19:16:54,1,8,32,23,395,0
171I_1029_R1,171,outbound,Koswatta,1,2025-10-29 21:30:36,2025-10-29 21:31:19,6,4,73,43,530,0
144B_1025_R2,144,inbound,Fort,1,2025-10-25 08:55:33,2025-10-25 08:56:42,10,14,53,69,668,1
171E_1029_R1,171,outbound,Cotta Road,0,2025-10-29 09:10:29,2025-10-29 09:11:21,8,8,88,52,376,0
103E_1026_R1,103,inbound,Punchi Borella,0,2025-10-26 10:31:35,2025-10-26 10:32:07,8,2,44,32,492,0
144E_1030_R2,144,inbound,Maradana,0,2025-10-30 17:21:34,2025-10-30 17:22:34,8,7,63,60,577,1
144F_1031_R1,144,outbound,Fort,1,2025-10-31 06:42:00,2025-10-31 06:42:51,13,4,21,51,604,0
144B_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 19:08:24,2025-10-27 19:09:19,6,6,34,55,395,0
171F_1028_R1,171,inbound,Pettah,0,2025-10-28 11:28:48,2025-10-28 11:29:44,9,6,58,56,337,0
171D_1026_R1,171,inbound,Technical Junction,0,2025-10-26 09:35:08,2025-10-26 09:36:05,8,9,43,57,356,0
144F_1029_R2,144,outbound,Maradana,0,2025-10-29 20:13:37,2025-10-29 20:14:23,9,2,35,46,532,0
171C_1029_R1,171,outbound,Battaramulla,0,2025-10-29 08:14:30,2025-10-29 08:15:27,5,7,73,57,596,1
171G_1027_R1,171,inbound,Maradana,0,2025-10-27 07:53:01,2025-10-27 07:54:10,15,5,101,69,271,1
103F_1029_R1,103,inbound,Fort,1,2025-10-29 14:25:59,2025-10-29 14:26:58,8,9,43,59,523,0
171D_1026_R2,171,outbound,Technical Junction,0,2025-10-26 06:19:28,2025-10-26 06:20:18,9,3,42,50,555,0
171A_1026_R1,171,outbound,Cotta Road,0,2025-10-26 08:00:16,2025-10-26 08:00:59,9,5,72,43,508,1
103F_1028_R1,103,inbound,Pettah,0,2025-10-28 20:00:56,2025-10-28 20:01:47,3,10,40,51,240,0
171A_1029_R1,171,inbound,Koswatta,1,2025-10-29 16:39:00,2025-10-29 16:39:57,10,4,24,57,428,1
103F_1028_R1,103,inbound,Punchi Borella,0,2025-10-28 19:53:13,2025-10-28 19:54:06,13,5,35,53,240,0
144J_1030_R1,144,inbound,Fort,1,2025-10-30 10:31:30,2025-10-30 10:31:51,2,7,36,21,362,0
171F_1030_R1,171,outbound,Fort,1,2025-10-30 16:10:00,2025-10-30 16:11:01,19,0,26,61,673,1
